LoanID,CustomerAge,Income,LoanAmount,InterestRate,TermMonths,CreditScore,OriginationDate,Defaulted,DefaultDate,DTI,LTI,AgeGroup,TimeToDefaultMonths,OriginationMonth,GDP_Growth,Unemployment_Rate,Inflation_Rate,GDP_Growth_3MAvg,Unemployment_3MAvg,Inflation_3MAvg,PD,LGD,EAD,ECL,CreditScoreBand,IFRS9_Stage
L02729,61,47256,9125,15.86,60,385,2023-03-24,0,,0.1930971728457762,0.1930971728457762,60s,0.0,2023-03-01,1.7468361422810283,7.373944570221173,2.9288667139019533,2.208256588031258,6.843451108528463,2.6913202522677024,0.36,0.3192995091844148,9595.10148397041,1102.9360299863047,Poor,Stage 2
L02730,57,144925,36822,16.14,48,406,2022-08-30,0,,0.2540762463343108,0.2540762463343108,50s,0.0,2022-08-01,1.5884499952760007,6.694642118148653,2.071038927995376,2.5550033703400445,5.676320311620862,2.2290679117675807,0.15,0.2706587662932254,37433.358483837525,1519.7499938171259,Poor,Stage 2
L02731,40,101617,15938,4.05,36,381,2022-07-14,0,,0.1568438351850576,0.1568438351850576,30s,0.0,2022-07-01,4.073947525166922,4.801062819433707,1.8246969232435752,2.4842263194193843,5.551075369500374,2.3953731308672186,0.13,0.199696348573388,15369.799941050333,399.0080804490593,Poor,Stage 2
L02732,54,44406,34286,8.27,12,428,2022-09-14,0,,0.7721028689816691,0.7721028689816691,50s,0.0,2022-09-01,1.9288699846668167,6.060691103133213,2.570890997120925,2.5304225017032462,5.8521320135718575,2.1555422827866253,0.19,0.2231065745278869,33242.39722937976,1409.1535012390252,Poor,Stage 2
L02733,59,105488,16448,4.59,36,654,2023-07-14,0,,0.1559229485818292,0.1559229485818292,50s,0.0,2023-07-01,2.8595327514551823,5.310877284537378,1.991091463443845,2.153202880936504,5.174889285240408,2.426629539977202,0.05,0.3055872074462267,15251.708822803752,233.0363553971788,Fair,Stage 2
L02734,38,63007,23739,9.99,48,564,2023-03-21,0,,0.3767676607361087,0.3767676607361087,30s,0.0,2023-03-01,1.7468361422810283,7.373944570221173,2.9288667139019533,2.208256588031258,6.843451108528463,2.6913202522677024,0.11,0.2764297545669856,23594.293009365723,717.4381088336562,Poor,Stage 2
L02735,28,71431,28476,16.77,48,428,2023-11-16,1,2026-05-23,0.3986504458848399,0.3986504458848399,20s,31.0,2023-11-01,1.7402557425219578,6.967381840997457,2.685016707073905,1.6118317078309,5.466521384637438,2.606730523216602,0.75,0.227127721920658,27789.69542419436,4733.857660924649,Poor,Stage 3
L02736,38,51653,24673,13.22,24,325,2023-04-27,0,,0.4776682864499642,0.4776682864499642,30s,0.0,2023-04-01,2.312479485767456,6.424656253352545,2.984933326609414,2.1516471976282863,6.411166137758511,2.7851291234802766,0.18,0.3388650500861069,24501.97425253135,1494.5152918126566,Poor,Stage 2
L02737,60,39322,22010,12.11,36,325,2023-07-06,1,2024-01-30,0.5597375514978892,0.5597375514978892,50s,7.0,2023-07-01,2.8595327514551823,5.310877284537378,1.991091463443845,2.153202880936504,5.174889285240408,2.426629539977202,0.68,0.4449803416060421,22650.97532754581,6853.882342493729,Poor,Stage 3
L02738,64,45966,12275,4.45,60,591,2022-11-28,0,,0.2670452073271548,0.2670452073271548,60s,0.0,2022-11-01,2.886562168284985,6.436722334884672,2.239832317477644,2.48204162733108,6.3020746040491735,2.4701808206419096,0.38,0.3154742950980284,12060.884409745491,1445.8616228208384,Fair,Stage 2
L02739,68,38201,44150,6.16,48,532,2022-09-23,0,,1.1557289076202193,1.1557289076202193,60s,0.0,2022-09-01,1.9288699846668167,6.060691103133213,2.570890997120925,2.5304225017032462,5.8521320135718575,2.1555422827866253,0.03,0.3204020318379524,44232.17282308564,425.16234135372287,Poor,Stage 2
L02740,38,89902,28733,11.85,48,327,2023-02-11,0,,0.3196035683299593,0.3196035683299593,30s,0.0,2023-02-01,2.395625964836375,5.4348975897018175,2.441587329929464,2.195429606838536,5.709865222129474,2.584092472343392,0.35,0.3066331677024675,28634.749263245467,3073.1273555341995,Poor,Stage 2
L02741,41,88560,32559,16.07,24,743,2023-03-25,0,,0.3676490514905149,0.3676490514905149,40s,0.0,2023-03-01,1.7468361422810283,7.373944570221173,2.9288667139019533,2.208256588031258,6.843451108528463,2.6913202522677024,0.08,0.2801336022254361,30978.686861877923,694.2536914265322,Very Good,Stage 2
L02742,51,54094,12217,13.15,60,607,2023-01-21,0,,0.2258475986246164,0.2258475986246164,50s,0.0,2023-01-01,2.4823076569763702,7.721511165662398,2.7035067129716897,2.3590750079880727,6.043806803857092,2.5168408015261186,0.13,0.2624790884352393,12236.344169164298,417.53198022927313,Fair,Stage 2
L02743,39,52089,20661,13.83,48,475,2022-12-12,0,,0.3966480446927374,0.3966480446927374,30s,0.0,2022-12-01,1.708355198702862,3.973186911024205,2.6071833741290216,2.408536698676428,5.606239873346172,2.482278279644609,0.15,0.3103106735884391,20234.048486833108,941.8261823055477,Poor,Stage 2
L02744,34,59042,25065,17.56,12,706,2022-08-25,1,2023-04-23,0.4245283018867924,0.4245283018867924,30s,8.0,2022-08-01,1.5884499952760007,6.694642118148653,2.071038927995376,2.5550033703400445,5.676320311620862,2.2290679117675807,0.78,0.2045676372281518,26552.57830507212,4236.802600823588,Good,Stage 3
L02745,34,49715,42116,16.08,60,654,2023-07-25,0,,0.847148747862818,0.847148747862818,30s,0.0,2023-07-01,2.8595327514551823,5.310877284537378,1.991091463443845,2.153202880936504,5.174889285240408,2.426629539977202,0.14,0.2735588008632012,41421.65779597939,1586.376265100759,Fair,Stage 2
L02746,22,112008,10084,4.76,36,835,2024-03-11,1,2025-10-26,0.0900292836225983,0.0900292836225983,20s,20.0,2024-03-01,2.717037698935256,6.6309184348097325,2.057574098064692,2.373906256198936,5.360597561089043,2.221815312843654,0.64,0.3343220654652268,10283.077727631213,2200.2302625543284,Excellent,Stage 3
L02747,65,96355,14969,15.54,24,736,2022-09-17,0,,0.1553526023558715,0.1553526023558715,60s,0.0,2022-09-01,1.9288699846668167,6.060691103133213,2.570890997120925,2.5304225017032462,5.8521320135718575,2.1555422827866253,0.04,0.3030325109321379,15090.601227382407,182.91771125637172,Good,Stage 2
L02748,52,56668,14945,15.7,12,334,2024-02-17,0,,0.2637290887273241,0.2637290887273241,50s,0.0,2024-02-01,2.146702655291118,4.127132105166019,2.34390369899253,2.0997858453349783,5.506876616557747,2.1819356611975134,0.12,0.2499806947649135,16104.486554916595,483.097288539631,Poor,Stage 2
L02749,65,126572,27944,7.12,12,648,2023-07-24,1,2024-03-01,0.2207755269727901,0.2207755269727901,60s,7.0,2023-07-01,2.8595327514551823,5.310877284537378,1.991091463443845,2.153202880936504,5.174889285240408,2.426629539977202,0.15,0.3858275714801211,29407.465963917715,1701.9316764364034,Fair,Stage 2
L02750,66,90935,20839,14.2,36,500,2022-09-19,0,,0.2291636883488206,0.2291636883488206,60s,0.0,2022-09-01,1.9288699846668167,6.060691103133213,2.570890997120925,2.5304225017032462,5.8521320135718575,2.1555422827866253,0.04,0.3371910067970061,20222.597735530497,272.75512361977536,Poor,Stage 2
L02751,30,149703,43854,6.88,24,654,2024-02-23,0,,0.2929400212420592,0.2929400212420592,20s,0.0,2024-02-01,2.146702655291118,4.127132105166019,2.34390369899253,2.0997858453349783,5.506876616557747,2.1819356611975134,0.11,0.2931737390479191,45833.70900214872,1478.096382685363,Fair,Stage 2
L02752,29,53326,22280,9.07,48,607,2023-06-07,0,,0.417807448524172,0.417807448524172,20s,0.0,2023-06-01,1.6866116662931072,5.292361429215716,2.7522617229098687,1.970851792373928,5.546148941512129,2.757910161032392,0.15,0.2680759611781876,22597.927843118265,908.6941840768884,Fair,Stage 2
L02753,38,107191,13006,16.95,24,320,2023-09-14,0,,0.1213348135571083,0.1213348135571083,30s,0.0,2023-09-01,1.1591001010794146,4.230644229196696,2.9397958517909712,2.114432919187339,4.96997050653583,2.5842995703130565,0.52,0.2154929299264416,13592.153022001214,1523.086696934181,Poor,Stage 3
L02754,46,23143,38805,4.38,48,524,2023-09-09,0,,1.6767489089573522,1.6767489089573522,40s,0.0,2023-09-01,1.1591001010794146,4.230644229196696,2.9397958517909712,2.114432919187339,4.96997050653583,2.5842995703130565,0.13,0.2785856241359766,37488.92144359629,1357.703695211353,Poor,Stage 2
L02755,26,47606,42916,15.32,36,406,2024-05-10,1,2025-06-18,0.9014830063437382,0.9014830063437382,20s,13.0,2024-05-01,1.3930510644373455,4.999306485684271,2.408811511663381,2.240337984797757,5.51716228270183,2.29832950569295,0.21,0.2707345673758482,45222.617550289,2571.0984175969957,Poor,Stage 2
L02756,59,135852,5246,17.37,36,378,2022-05-31,0,,0.0386155522185908,0.0386155522185908,50s,0.0,2022-05-01,1.3761188425140192,6.318907291787187,2.569954585294288,1.7584506549428334,6.411956393472274,2.4795611804930995,0.15,0.3526618238037919,5137.683513674701,271.7797257088791,Poor,Stage 2
L02757,54,135199,44209,12.55,12,782,2024-05-03,0,,0.3269920635507659,0.3269920635507659,50s,0.0,2024-05-01,1.3930510644373455,4.999306485684271,2.408811511663381,2.240337984797757,5.51716228270183,2.29832950569295,0.15,0.2894137137700507,44512.98054799557,1932.4000517054135,Very Good,Stage 2
L02758,57,136752,12950,5.16,12,797,2022-09-22,0,,0.0946969696969697,0.0946969696969697,50s,0.0,2022-09-01,1.9288699846668167,6.060691103133213,2.570890997120925,2.5304225017032462,5.8521320135718575,2.1555422827866253,0.07,0.2854868940579241,13498.926438178043,269.7636607366292,Very Good,Stage 2
L02759,26,96023,21309,16.81,12,623,2024-03-31,0,,0.2219155827249721,0.2219155827249721,20s,0.0,2024-03-01,2.717037698935256,6.6309184348097325,2.057574098064692,2.373906256198936,5.360597561089043,2.221815312843654,0.06,0.2553187705635402,21031.1512282207,322.17886050751184,Fair,Stage 2
L02760,60,28198,37354,5.39,36,544,2024-03-05,0,,1.3247038797077806,1.3247038797077806,50s,0.0,2024-03-01,2.717037698935256,6.6309184348097325,2.057574098064692,2.373906256198936,5.360597561089043,2.221815312843654,0.14,0.2504166655920183,37293.07436997988,1307.433026676773,Poor,Stage 2
L02761,67,60857,19057,6.64,48,405,2023-06-24,1,2024-06-07,0.3131439275679051,0.3131439275679051,60s,12.0,2023-06-01,1.6866116662931072,5.292361429215716,2.7522617229098687,1.970851792373928,5.546148941512129,2.757910161032392,0.78,0.2682615750449458,19469.7362039599,4073.9260378314316,Poor,Stage 3
L02762,50,80022,11906,15.67,36,808,2022-08-14,0,,0.1487840843767963,0.1487840843767963,40s,0.0,2022-08-01,1.5884499952760007,6.694642118148653,2.071038927995376,2.5550033703400445,5.676320311620862,2.2290679117675807,0.18,0.3434788652180988,11912.483267400636,736.5035222309448,Excellent,Stage 2
L02763,49,133591,4845,14.6,36,574,2023-03-11,1,2023-07-28,0.0362674132239447,0.0362674132239447,40s,5.0,2023-03-01,1.7468361422810283,7.373944570221173,2.9288667139019533,2.208256588031258,6.843451108528463,2.6913202522677024,0.7,0.5449942976848713,4659.229895148236,1777.4776071210686,Poor,Stage 3
L02764,25,112203,28293,5.3,12,833,2024-05-08,0,,0.2521590331809309,0.2521590331809309,20s,0.0,2024-05-01,1.3930510644373455,4.999306485684271,2.408811511663381,2.240337984797757,5.51716228270183,2.29832950569295,0.08,0.3073621753040988,27326.533099746397,671.9314125646009,Excellent,Stage 2
L02765,60,68281,34236,15.89,24,476,2022-10-27,0,,0.5013986321231382,0.5013986321231382,50s,0.0,2022-10-01,2.6306927290414364,6.4088103741296365,2.599819147327161,2.049337569661418,6.388047865137168,2.413916357481154,0.06,0.3379042085923403,34018.381195149486,689.6972505203723,Poor,Stage 2
L02766,58,47277,4933,15.73,12,747,2023-11-11,1,2024-09-03,0.1043424921209044,0.1043424921209044,50s,10.0,2023-11-01,1.7402557425219578,6.967381840997457,2.685016707073905,1.6118317078309,5.466521384637438,2.606730523216602,0.77,0.1761697950203307,4997.82916485779,677.9592354301132,Very Good,Stage 3
L02767,26,111200,3792,8.43,24,826,2023-03-08,0,,0.0341007194244604,0.0341007194244604,20s,0.0,2023-03-01,1.7468361422810283,7.373944570221173,2.9288667139019533,2.208256588031258,6.843451108528463,2.6913202522677024,0.15,0.3693034109865691,3792.4464270152966,210.08451022208632,Excellent,Stage 2
L02768,23,93410,19676,8.99,48,680,2022-05-22,0,,0.2106412589658494,0.2106412589658494,20s,0.0,2022-05-01,1.3761188425140192,6.318907291787187,2.569954585294288,1.7584506549428334,6.411956393472274,2.4795611804930995,0.13,0.2580323118242026,19482.253252099265,653.5166100038891,Good,Stage 2
L02769,58,85214,14008,11.01,48,574,2022-09-17,0,,0.1643861337338935,0.1643861337338935,50s,0.0,2022-09-01,1.9288699846668167,6.060691103133213,2.570890997120925,2.5304225017032462,5.8521320135718575,2.1555422827866253,0.05,0.2739074136751151,14727.005032766034,201.69179298526743,Poor,Stage 2
L02770,50,84874,9710,16.66,60,639,2022-06-01,0,,0.1144048825317529,0.1144048825317529,40s,0.0,2022-06-01,2.002612590577211,5.533255997280228,2.7914678840637914,1.720401525688848,6.070943201332469,2.63804158965663,0.04,0.2572102572389159,9558.475712365664,98.34151987158008,Fair,Stage 2
L02771,45,27048,25568,12.84,60,437,2023-01-20,0,,0.9452824608104112,0.9452824608104112,40s,0.0,2023-01-01,2.4823076569763702,7.721511165662398,2.7035067129716897,2.3590750079880727,6.043806803857092,2.5168408015261186,0.13,0.2112443505294598,26778.63916104849,735.3887108929981,Poor,Stage 2
L02772,54,68122,36746,17.17,60,700,2023-01-11,0,,0.5394145797246117,0.5394145797246117,50s,0.0,2023-01-01,2.4823076569763702,7.721511165662398,2.7035067129716897,2.3590750079880727,6.043806803857092,2.5168408015261186,0.02,0.322521395262679,36560.13426825717,235.8285103037837,Good,Stage 2
L02773,41,83175,14145,4.08,48,707,2023-11-16,0,,0.1700631199278629,0.1700631199278629,40s,0.0,2023-11-01,1.7402557425219578,6.967381840997457,2.685016707073905,1.6118317078309,5.466521384637438,2.606730523216602,0.06,0.2949085255040785,14161.017624581646,250.57228963815845,Good,Stage 2
L02774,24,31447,24033,5.53,12,433,2023-09-19,0,,0.764238242121665,0.764238242121665,20s,0.0,2023-09-01,1.1591001010794146,4.230644229196696,2.9397958517909712,2.114432919187339,4.96997050653583,2.5842995703130565,0.09,0.3173105883814213,22986.741769443823,656.4542900250611,Poor,Stage 2
L02775,62,117217,5589,4.35,12,469,2023-01-06,0,,0.0476807971539964,0.0476807971539964,60s,0.0,2023-01-01,2.4823076569763702,7.721511165662398,2.7035067129716897,2.3590750079880727,6.043806803857092,2.5168408015261186,0.08,0.3696910001263901,5395.506863813374,159.5736262937575,Poor,Stage 2
L02776,44,105488,14408,13.71,12,756,2023-04-04,0,,0.1365842560291218,0.1365842560291218,40s,0.0,2023-04-01,2.312479485767456,6.424656253352545,2.984933326609414,2.1516471976282863,6.411166137758511,2.7851291234802766,0.08,0.3887488866367063,14792.258402567624,460.03791878725025,Very Good,Stage 2
L02777,66,140877,39733,13.83,36,659,2023-08-11,0,,0.2820403614500593,0.2820403614500593,60s,0.0,2023-08-01,2.32466590502742,5.368390005873416,2.822011395704353,2.290270107591903,5.323876239875504,2.521788194019356,0.16,0.3186653660487064,40718.067371811216,2076.0700550134575,Fair,Stage 2
L02778,59,100821,30260,6.38,60,545,2023-10-23,0,,0.3001358843891649,0.3001358843891649,50s,0.0,2023-10-01,1.9361392798913275,5.201538083718159,2.1953790107849285,1.8066350953327208,4.933524106262756,2.652395419426751,0.1,0.3100730318140147,29630.743581509498,918.7694497222307,Poor,Stage 2
L02779,28,83815,8983,10.04,12,381,2022-12-11,0,,0.1071765197160412,0.1071765197160412,20s,0.0,2022-12-01,1.708355198702862,3.973186911024205,2.6071833741290216,2.408536698676428,5.606239873346172,2.482278279644609,0.25,0.287660383326372,9165.962368953808,659.1710621520883,Poor,Stage 2
L02780,32,56366,37294,8.86,60,778,2023-06-14,0,,0.6616399957421141,0.6616399957421141,30s,0.0,2023-06-01,1.6866116662931072,5.292361429215716,2.7522617229098687,1.970851792373928,5.546148941512129,2.757910161032392,0.03,0.2768196743005691,38002.51029923924,315.59527570918283,Very Good,Stage 2
L02781,28,28301,38122,13.36,60,484,2022-10-12,0,,1.3470195399455849,1.3470195399455849,20s,0.0,2022-10-01,2.6306927290414364,6.4088103741296365,2.599819147327161,2.049337569661418,6.388047865137168,2.413916357481154,0.03,0.2659687363562951,38129.90807438712,304.2409040377931,Poor,Stage 2
L02782,58,99618,8458,6.61,36,565,2023-03-17,0,,0.0849043345580116,0.0849043345580116,50s,0.0,2023-03-01,1.7468361422810283,7.373944570221173,2.9288667139019533,2.208256588031258,6.843451108528463,2.6913202522677024,0.07,0.3416916199905466,7860.900268719261,188.02026231819653,Poor,Stage 2
L02783,50,60285,4019,12.99,48,843,2022-06-29,1,2026-04-05,0.0666666666666666,0.0666666666666666,40s,46.0,2022-06-01,2.002612590577211,5.533255997280228,2.7914678840637914,1.720401525688848,6.070943201332469,2.63804158965663,0.81,0.3868636504809581,4039.699087011831,1265.8783158732524,Excellent,Stage 3
L02784,44,139870,16698,8.44,12,568,2024-01-29,0,,0.1193822835490098,0.1193822835490098,40s,0.0,2024-01-01,2.2579784143704336,5.323742143291377,2.26396814147374,1.964303541078592,6.45362652850156,2.2956399972246384,0.06,0.2879081038581635,16394.104206952514,283.19972740061036,Poor,Stage 2
L02785,58,39450,16300,4.91,36,645,2023-01-14,1,2025-07-31,0.4131812420785805,0.4131812420785805,50s,31.0,2023-01-01,2.4823076569763702,7.721511165662398,2.7035067129716897,2.3590750079880727,6.043806803857092,2.5168408015261186,0.18,0.3167792943185954,16561.86879444625,944.362279674333,Fair,Stage 2
L02786,40,119405,24868,17.4,48,603,2023-07-14,0,,0.2082659855114945,0.2082659855114945,30s,0.0,2023-07-01,2.8595327514551823,5.310877284537378,1.991091463443845,2.153202880936504,5.174889285240408,2.426629539977202,0.04,0.249719061274969,25711.02676977513,256.8213387745538,Fair,Stage 2
L02787,35,62738,48760,7.28,48,541,2023-11-20,0,,0.7772004207976028,0.7772004207976028,30s,0.0,2023-11-01,1.7402557425219578,6.967381840997457,2.685016707073905,1.6118317078309,5.466521384637438,2.606730523216602,0.03,0.3039715792937582,48040.63961276995,438.08967280127877,Poor,Stage 2
L02788,23,104351,11566,4.02,12,788,2023-02-08,1,2023-09-15,0.1108374620271966,0.1108374620271966,20s,7.0,2023-02-01,2.395625964836375,5.4348975897018175,2.441587329929464,2.195429606838536,5.709865222129474,2.584092472343392,0.77,0.2971176575692597,11339.862068087486,2594.340406218064,Very Good,Stage 3
L02789,69,107350,39214,15.73,60,341,2023-11-23,0,,0.3652911038658593,0.3652911038658593,60s,0.0,2023-11-01,1.7402557425219578,6.967381840997457,2.685016707073905,1.6118317078309,5.466521384637438,2.606730523216602,0.09,0.2722137301149125,38968.4183112328,954.6964654661047,Poor,Stage 2
L02790,45,54103,8413,11.51,24,411,2023-02-17,0,,0.1554996950261538,0.1554996950261538,40s,0.0,2023-02-01,2.395625964836375,5.4348975897018175,2.441587329929464,2.195429606838536,5.709865222129474,2.584092472343392,0.08,0.2372217167864817,7988.626606721382,151.60605747300897,Poor,Stage 2
L02791,66,21987,40597,16.98,60,470,2022-11-27,0,,1.8464092418247149,1.8464092418247149,60s,0.0,2022-11-01,2.886562168284985,6.436722334884672,2.239832317477644,2.48204162733108,6.3020746040491735,2.4701808206419096,0.11,0.2319127055252373,41272.92512459125,1052.8887303642948,Poor,Stage 2
L02792,41,36636,35383,14.46,60,384,2024-03-20,0,,0.9657986679768532,0.9657986679768532,40s,0.0,2024-03-01,2.717037698935256,6.6309184348097325,2.057574098064692,2.373906256198936,5.360597561089043,2.221815312843654,0.04,0.1986621811852118,35354.1036883038,280.940934102663,Poor,Stage 2
L02793,46,144535,12458,6.77,24,546,2023-02-25,0,,0.0861936555159649,0.0861936555159649,40s,0.0,2023-02-01,2.395625964836375,5.4348975897018175,2.441587329929464,2.195429606838536,5.709865222129474,2.584092472343392,0.06,0.2927267398903977,12209.093950057086,214.43569614094733,Poor,Stage 2
