LoanID,CustomerAge,Income,LoanAmount,InterestRate,TermMonths,CreditScore,OriginationDate,Defaulted,DefaultDate
L03102,63,129252,29488,10.38,24,632,2023-12-23,0,
L03103,43,132157,45154,11.57,36,832,2023-08-10,0,
L03104,27,106287,20528,6.65,36,795,2024-02-21,0,
L03105,44,133996,32152,8.06,36,592,2022-08-16,0,
L03106,42,127535,18063,7.57,60,569,2023-03-05,0,
L03107,43,65217,5747,12.26,36,466,2022-08-21,0,
L03108,60,40239,34602,7.07,60,623,2023-06-01,1,2023-12-03
L03109,32,111663,15213,15.53,12,361,2023-08-30,0,
L03110,46,149173,9728,15.25,24,476,2023-01-21,0,
L03111,27,139550,22427,13.82,48,777,2024-02-21,0,
L03112,51,74777,17530,6.45,12,795,2024-02-15,0,
L03113,35,61232,15550,12.11,36,524,2024-05-10,1,2026-07-08
L03114,65,132655,29340,7.02,24,742,2023-08-25,0,
L03115,63,33432,4522,13.84,24,768,2024-01-24,0,
L03116,42,81810,44616,6.93,24,530,2024-04-18,0,
L03117,51,99056,47711,12.06,24,352,2022-10-14,0,
L03118,38,83202,28323,16.93,36,457,2022-06-04,0,
L03119,43,101863,24200,9.82,24,839,2024-02-16,0,
L03120,53,149831,18058,15.51,48,831,2024-01-28,0,
L03121,32,87703,5144,15.46,48,452,2023-07-02,1,2026-05-09
L03122,24,108456,20550,9.88,24,519,2023-12-10,0,
L03123,32,80002,23147,16.89,60,633,2023-07-29,1,2024-02-04
L03124,64,50688,32023,5.06,36,699,2024-01-23,0,
L03125,22,30769,39748,4.11,48,657,2023-04-23,0,
L03126,49,105717,30235,6.66,48,610,2022-12-18,0,
L03127,54,145985,19047,11.63,48,457,2022-08-18,0,
L03128,66,148339,48913,11.61,12,626,2023-02-28,0,
L03129,43,52161,47499,5.66,12,608,2022-11-02,1,2023-10-16
L03130,40,22364,19568,11.18,48,515,2023-06-13,0,
L03131,57,50086,35726,11.16,60,576,2023-05-02,0,
L03132,30,32501,40371,10.06,36,441,2023-06-08,0,
L03133,33,51426,32341,16.78,36,655,2024-05-07,0,
L03134,39,135087,30139,10.8,48,570,2023-04-16,1,2025-03-13
L03135,68,102158,38983,5.93,48,588,2022-08-10,1,2025-08-28
L03136,25,46297,35422,8.21,36,463,2023-11-30,0,
L03137,24,51574,22262,9.91,60,689,2024-02-12,0,
L03138,51,30834,23325,12.52,12,377,2023-02-15,0,
L03139,32,138199,10506,5.45,12,468,2023-10-14,0,
L03140,26,67830,37370,8.65,48,726,2024-05-12,0,
L03141,40,100576,9023,6.28,36,653,2023-12-11,1,2024-11-17
L03142,64,33796,43972,13.73,12,538,2023-11-05,0,
L03143,42,80436,28269,17.87,60,780,2024-02-03,0,
L03144,29,62399,49308,16.44,48,371,2022-10-12,1,2025-04-06
L03145,21,40098,42451,7.32,24,345,2023-02-24,1,2023-06-10
L03146,47,52357,15578,4.62,48,501,2023-11-07,0,
L03147,44,106526,28499,16.08,24,315,2022-10-06,0,
L03148,56,123229,15202,14.4,48,366,2022-06-05,0,
L03149,42,144600,22396,14.77,36,414,2023-09-14,0,
L03150,26,65435,43078,16.14,36,323,2022-09-02,0,
L03151,31,147728,15822,16.67,36,712,2023-10-29,0,
L03152,54,47281,25481,5.4,36,538,2022-06-08,0,
L03153,24,82239,25537,9.13,60,564,2022-07-29,0,
L03154,31,62850,16018,16.86,60,524,2022-05-27,0,
L03155,28,129488,48975,4.78,24,532,2023-09-02,1,2024-01-24
L03156,22,44886,35394,13.71,60,616,2024-01-09,0,
L03157,55,107508,20985,10.24,48,703,2023-09-20,0,
L03158,26,143446,22299,14.86,36,832,2023-12-25,0,
L03159,55,133507,29691,5.96,12,498,2022-06-22,0,
L03160,21,61401,11192,5.54,12,496,2024-03-22,0,
L03161,38,119159,4017,14.55,12,844,2023-07-26,0,
L03162,69,76224,9624,9.26,48,608,2023-04-26,0,
L03163,36,46093,48494,7.15,12,658,2023-02-02,0,
L03164,44,96433,29639,6.37,12,425,2023-05-31,0,
L03165,40,90511,29461,7.43,24,701,2024-03-14,1,2025-03-05
L03166,56,90597,4858,12.34,48,787,2023-10-02,0,
L03167,43,33346,9773,13.17,48,646,2024-01-26,0,
L03168,25,36959,26807,5.38,12,530,2024-01-26,0,
L03169,55,118329,39492,7.16,48,584,2023-09-21,0,
L03170,48,45046,26664,6.06,24,721,2022-10-04,0,
L03171,37,108898,44835,4.12,24,584,2024-04-17,0,
L03172,49,65380,24364,8.46,36,512,2023-05-12,1,2025-09-15
L03173,58,34538,14971,10.17,24,809,2023-11-03,0,
L03174,69,142547,40410,6.9,36,460,2024-02-05,0,
L03175,53,31399,41829,16.76,12,691,2023-01-07,0,
L03176,27,78956,20684,9.65,36,374,2023-05-01,0,
L03177,31,35105,21913,5.6,36,538,2023-08-25,0,
L03178,45,103247,27967,17.99,12,311,2024-02-08,0,
L03179,38,95033,19350,5.09,36,468,2023-03-27,0,
L03180,69,127260,8465,14.4,24,596,2023-02-02,1,2024-12-31
L03181,21,44336,41624,10.04,12,352,2023-03-27,0,
L03182,51,124381,3135,14.27,48,317,2022-07-27,0,
L03183,39,93932,23978,6.74,36,580,2022-10-14,0,
L03184,51,38595,21755,14.49,24,507,2023-03-04,0,
L03185,25,91918,45710,5.11,48,387,2023-01-16,0,
L03186,48,38706,12862,11.19,12,365,2023-01-24,0,
L03187,38,41094,42358,4.64,12,576,2023-05-26,0,
L03188,50,133930,8909,15.53,12,457,2023-07-07,0,
L03189,65,44099,6670,11.6,24,367,2022-10-16,0,
L03190,63,105662,22228,10.84,48,660,2024-01-25,0,
L03191,41,100882,21008,5.24,12,540,2024-02-23,0,
L03192,34,141663,3975,16.05,24,330,2023-04-17,0,
L03193,30,78649,44515,17.14,60,820,2024-02-13,0,
L03194,44,32427,43251,6.75,24,827,2022-05-25,1,2022-06-21
L03195,39,96150,27866,11.35,60,352,2023-03-19,1,2023-07-24
L03196,60,140019,27583,10.41,48,341,2023-06-23,0,
L03197,26,146830,20423,4.24,12,678,2023-08-25,1,2023-09-25
L03198,35,50477,33374,6.65,12,799,2022-09-04,1,2023-01-17
L03199,68,29680,28706,7.8,36,315,2023-10-27,1,2025-09-20
L03200,43,36972,17048,12.55,12,473,2023-09-24,0,
L03201,47,101550,24818,17.1,48,581,2023-10-06,1,2024-03-31
L03202,67,99876,14837,13.15,24,693,2022-09-26,0,
L03203,45,81483,46160,6.56,48,455,2022-09-13,1,2024-05-30
L03204,58,40905,27083,12.52,12,378,2022-07-07,0,
L03205,54,122264,3663,10.8,24,455,2024-01-06,1,2025-01-24
L03206,56,146902,34241,8.13,48,461,2024-01-09,0,
L03207,63,91082,24280,11.51,12,745,2023-09-14,1,2024-01-10
L03208,43,131864,27392,8.82,12,576,2023-06-21,0,
L03209,24,132192,49002,15.85,12,479,2023-09-24,1,2023-11-13
L03210,49,112782,45458,17.85,36,699,2023-08-03,0,
L03211,61,113120,47484,13.15,36,539,2023-06-05,0,
L03212,68,56817,6457,8.7,36,524,2023-11-15,1,2026-06-05
L03213,67,68957,48930,7.91,24,431,2024-04-20,0,
L03214,45,121024,46341,14.6,48,711,2023-10-28,1,2025-10-07
L03215,56,137513,16936,6.98,24,829,2022-05-22,0,
L03216,48,24486,19485,6.36,24,797,2024-04-29,1,2026-01-09
L03217,54,117816,29576,6.67,12,642,2023-06-01,0,
L03218,22,110853,31482,4.23,60,515,2024-03-09,0,
L03219,64,80598,22623,8.72,60,770,2024-04-23,0,
L03220,62,72365,40876,15.67,12,402,2022-06-20,0,
L03221,62,129490,30794,12.71,60,492,2023-02-01,0,
L03222,33,89225,43363,13.4,24,625,2023-03-28,0,
L03223,64,63638,42062,9.58,48,634,2023-02-22,0,
L03224,56,30040,3766,5.15,36,755,2023-02-12,1,2025-08-07
L03225,37,122433,14758,10.32,24,537,2022-11-28,1,2023-05-16
L03226,60,31804,49545,15.07,24,416,2023-11-10,0,
L03227,53,141481,5450,14.08,48,532,2023-07-10,0,
L03228,52,52632,36743,12.18,60,678,2023-03-08,0,
L03229,32,89269,44319,9.23,48,704,2024-05-06,1,2024-12-06
L03230,49,73812,35969,11.74,24,543,2023-02-28,0,
L03231,30,44671,15460,10.83,12,454,2024-02-14,0,
L03232,53,126753,14850,15.12,12,530,2024-03-06,0,
L03233,53,20185,43838,15.97,24,326,2022-10-04,1,2023-11-29
L03234,27,114080,35969,16.36,12,393,2022-12-02,0,
L03235,39,149282,37870,4.61,60,305,2023-04-10,0,
L03236,68,149169,31901,13.61,48,605,2024-03-14,0,
L03237,59,89235,41795,11.91,36,375,2023-04-14,0,
L03238,24,43459,9959,10.45,48,604,2023-01-23,0,
L03239,43,98156,39744,16.15,36,443,2023-09-16,1,2026-06-26
L03240,36,32344,39205,16.07,24,761,2023-08-27,0,
L03241,58,76915,48615,4.48,24,673,2022-06-04,0,
L03242,23,71529,27403,9.02,36,459,2024-04-24,1,2026-01-23
L03243,60,59056,25713,11.01,12,722,2023-07-22,1,2023-08-15
L03244,29,68967,11536,7.19,24,815,2024-01-10,0,
L03245,60,28896,32799,9.16,60,322,2022-06-16,0,
L03246,33,44719,38545,16.58,60,492,2023-02-20,0,
L03247,57,112851,42540,14.86,60,849,2022-06-15,0,
L03248,30,30677,32552,5.15,60,607,2022-07-08,0,
L03249,48,111450,36292,6.56,36,548,2023-07-06,0,
L03250,22,32039,48161,6.54,12,419,2023-03-08,0,
L03251,28,102674,25984,13.88,36,778,2023-08-15,0,
L03252,64,88157,38958,10.44,24,538,2022-07-18,0,
L03253,65,101204,4772,15.99,60,794,2023-08-04,0,
L03254,39,121442,10213,16.4,60,668,2022-08-25,0,
L03255,38,141739,20968,11.82,60,566,2022-11-07,1,2023-07-19
L03256,44,101496,26606,16.52,24,564,2024-04-25,0,
L03257,69,116421,18003,4.8,48,516,2022-08-01,0,
L03258,63,105000,44704,17.86,36,622,2022-06-21,1,2023-12-27
L03259,66,123394,7240,5.83,12,711,2024-04-25,0,
L03260,35,23346,48179,11.2,24,346,2023-03-25,0,
L03261,68,109288,18635,5.31,48,429,2023-01-09,1,2025-04-01
L03262,68,69955,17724,13.16,48,577,2022-09-10,0,
L03263,60,35804,30245,4.68,12,839,2024-02-18,0,
L03264,21,64700,15040,13.88,24,749,2023-03-08,0,
L03265,26,119510,45464,5.43,48,716,2024-05-16,0,
L03266,32,61514,34452,8.13,60,482,2023-03-26,0,
L03267,33,33188,41587,7.07,12,562,2023-06-30,0,
L03268,48,56397,14657,11.21,60,708,2023-01-16,0,
L03269,34,96860,28247,5.01,12,787,2024-04-30,1,2024-12-10
L03270,55,100908,15631,12.06,36,563,2023-07-07,1,2024-01-12
L03271,48,63341,16691,14.52,36,753,2022-10-03,0,
L03272,62,60024,46317,17.77,24,653,2023-06-20,0,
L03273,37,76329,32739,13.2,48,794,2022-07-01,0,
L03274,22,20530,12551,5.78,60,812,2022-06-22,0,
L03275,47,103457,45233,8.78,48,437,2023-12-12,0,
L03276,36,54956,41831,7.7,36,755,2022-06-29,0,
L03277,51,147148,40336,10.68,60,738,2022-12-05,0,
L03278,58,87752,28564,16.2,24,727,2024-01-08,0,
L03279,25,96230,7809,10.0,48,356,2024-01-30,0,
L03280,56,21929,32617,10.86,12,411,2022-07-12,0,
L03281,31,144281,14116,12.75,12,657,2024-04-12,0,
L03282,24,21208,47085,17.69,60,569,2023-01-31,0,
L03283,56,52171,31517,6.32,12,300,2023-05-24,1,2023-06-16
L03284,48,69647,16187,16.56,12,317,2023-01-02,0,
L03285,69,101454,26154,15.33,36,509,2023-02-19,0,
L03286,32,21304,49912,7.32,24,563,2022-06-01,0,
L03287,63,53617,6962,4.59,12,815,2022-12-10,1,2023-08-16
L03288,21,139645,25327,8.22,12,814,2023-04-15,1,2023-07-23
L03289,38,68536,10855,16.23,48,379,2022-11-09,0,
L03290,30,70374,8690,17.1,60,543,2022-05-29,0,
L03291,37,57256,33615,17.86,36,452,2023-01-26,0,
L03292,30,91028,6223,15.48,60,714,2023-08-23,0,
L03293,26,35007,37342,15.05,48,614,2023-11-06,0,
L03294,61,23255,36826,11.69,48,375,2023-04-03,0,
L03295,62,88106,30503,11.29,48,835,2023-03-08,0,
L03296,61,108340,39282,13.77,12,524,2022-07-21,0,
L03297,68,135253,6217,10.05,60,684,2023-09-05,1,2026-12-16
L03298,42,62354,41570,11.7,60,496,2023-04-22,1,2026-05-09
L03299,67,95348,22739,15.97,60,419,2023-02-08,0,
L03300,37,149057,36299,9.06,24,598,2024-05-05,0,
L03301,50,44946,23888,16.33,36,746,2022-09-29,0,
L03302,27,89550,16613,7.04,12,581,2023-12-26,1,2024-10-19
L03303,34,133927,24814,9.27,36,378,2023-06-30,0,
L03304,65,131153,14071,8.76,12,650,2023-07-19,0,
L03305,30,121085,45851,13.87,60,826,2022-10-14,0,
L03306,49,116794,48652,15.72,24,526,2024-02-24,0,
L03307,44,120784,9799,15.56,24,691,2022-11-09,0,
L03308,66,66696,22906,17.8,60,463,2022-09-20,0,
L03309,36,113366,6381,8.88,36,469,2023-05-08,0,
L03310,68,85875,22974,10.28,48,823,2022-05-31,0,
L03311,25,112799,10733,9.2,60,378,2023-09-13,0,
L03312,50,90679,4224,5.43,12,655,2023-08-26,0,
L03313,42,29741,25991,13.56,36,754,2022-11-27,0,
L03314,35,95103,44627,8.55,48,635,2022-08-05,0,
L03315,37,22134,32662,7.99,24,422,2024-03-07,0,
L03316,49,75810,16191,9.12,12,670,2023-03-22,0,
L03317,40,95036,17992,7.87,24,561,2023-01-12,0,
L03318,54,135742,20085,13.75,12,311,2022-08-26,0,
L03319,45,107957,17426,12.16,48,800,2023-09-01,1,2027-06-21
L03320,67,77423,28411,16.59,12,716,2023-02-04,0,
L03321,38,74325,41767,16.76,48,539,2023-01-17,0,
L03322,54,61815,25251,7.83,60,515,2023-07-10,0,
L03323,59,133605,35620,6.37,60,629,2024-05-08,0,
L03324,41,69831,44446,15.24,12,714,2024-03-14,0,
L03325,43,103404,34130,4.95,36,824,2022-12-07,1,2025-09-14
L03326,44,122012,32046,8.18,24,348,2022-06-22,0,
L03327,33,79469,41368,13.27,12,402,2022-10-18,0,
L03328,51,77155,25226,5.61,12,500,2022-09-07,0,
L03329,64,105469,16394,17.11,24,597,2023-08-09,0,
L03330,60,27983,47656,11.89,12,407,2024-03-25,0,
L03331,59,143140,41505,4.66,24,550,2024-02-21,0,
L03332,34,31403,37074,15.62,48,823,2023-06-05,0,
L03333,36,70611,35025,8.95,36,700,2023-04-02,1,2025-06-19
L03334,21,28826,16939,14.5,60,316,2023-12-11,0,
L03335,54,113402,39158,11.17,60,584,2022-08-05,0,
L03336,39,107469,33349,10.81,36,424,2024-01-22,0,
L03337,54,143761,26134,16.47,24,555,2023-04-23,0,
L03338,48,44425,32465,9.18,36,691,2024-05-05,0,
L03339,52,27004,43496,12.76,24,588,2023-04-19,0,
L03340,40,50580,31664,12.18,36,561,2023-05-07,1,2025-08-18
L03341,27,64407,40948,12.67,12,323,2022-07-09,0,
L03342,56,108023,10084,4.2,12,656,2022-08-15,0,
L03343,45,125737,37082,8.61,36,518,2024-05-03,0,
L03344,32,54307,16145,4.36,48,776,2022-06-17,0,
L03345,61,107732,14603,11.92,36,525,2024-03-06,0,
L03346,68,115202,43975,8.72,60,782,2023-08-10,1,2024-08-20
L03347,52,145041,7549,7.33,12,465,2024-01-05,0,
L03348,33,90509,11436,17.28,36,695,2024-03-29,1,2024-10-10
L03349,53,141755,32954,15.34,60,609,2023-07-03,0,
L03350,24,108177,38035,4.83,12,685,2023-02-27,0,
L03351,50,121628,32076,10.2,48,727,2023-04-25,0,
L03352,22,64890,28402,7.33,48,827,2022-06-11,0,
L03353,36,43237,45988,9.64,60,848,2022-11-01,0,
L03354,57,76435,35917,6.49,36,331,2022-10-03,0,
L03355,37,130884,5736,17.39,12,360,2022-11-20,1,2023-04-13
L03356,42,105694,17342,8.48,48,697,2023-05-22,0,
L03357,29,94798,14604,17.51,60,777,2023-10-14,0,
L03358,62,119039,5838,12.02,24,548,2023-03-21,1,2023-07-20
L03359,23,111875,33384,17.44,36,842,2022-08-18,0,
L03360,57,83295,13270,7.11,24,714,2023-01-01,0,
L03361,42,68841,23317,4.63,36,345,2024-01-15,0,
L03362,66,127776,47383,7.3,12,404,2022-08-05,0,
L03363,65,94828,29110,15.48,60,331,2023-02-18,0,
L03364,60,94039,31293,15.33,12,673,2022-09-28,0,
L03365,63,108706,47143,16.26,24,353,2023-12-17,0,
L03366,68,144198,23591,9.85,60,775,2023-10-22,1,2024-05-15
L03367,54,42735,18203,15.34,12,669,2023-12-22,0,
L03368,54,129362,15636,4.5,12,441,2024-03-22,0,
L03369,59,131751,21426,13.74,12,822,2024-01-08,0,
L03370,56,81265,3909,15.16,24,507,2023-09-16,0,
L03371,60,124000,6072,14.67,12,680,2023-06-03,1,2023-08-30
L03372,47,122793,23875,15.49,48,331,2023-02-10,0,
L03373,62,88633,47585,10.1,36,740,2024-05-05,0,
L03374,54,71397,21070,12.56,48,670,2023-12-17,0,
L03375,39,107755,44457,12.69,24,471,2023-01-22,0,
L03376,58,53688,48930,16.65,24,719,2023-09-14,0,
L03377,30,53978,32677,16.47,12,368,2023-04-27,0,
L03378,57,95236,32980,10.75,60,689,2022-06-26,0,
L03379,52,139675,32367,11.58,48,454,2023-06-19,0,
L03380,65,37178,4722,6.13,24,443,2023-10-31,1,2025-01-21
L03381,49,33262,10453,11.59,36,328,2023-01-15,0,
L03382,50,117127,16677,15.18,24,774,2022-09-24,0,
L03383,56,29449,27630,4.86,48,611,2023-07-03,0,
L03384,40,111068,42229,17.12,36,764,2023-03-25,0,
L03385,68,140639,38515,15.34,36,369,2022-10-21,0,
L03386,24,33031,46283,11.52,12,556,2023-05-31,1,2023-10-01
L03387,54,142614,21313,13.13,60,707,2023-05-29,1,2028-02-20
L03388,66,126330,34070,13.6,36,458,2024-04-03,1,2024-08-19
L03389,44,29952,39365,17.5,12,700,2023-10-01,0,
L03390,23,67673,3974,10.7,60,587,2023-06-29,0,
L03391,54,27784,49993,11.81,12,848,2023-07-24,0,
L03392,24,104462,29154,9.51,24,560,2024-03-04,0,
L03393,43,56201,42479,11.76,24,367,2022-11-20,0,
L03394,52,101451,43281,9.9,60,493,2023-03-26,0,
L03395,46,81383,19767,4.71,12,576,2022-08-03,0,
L03396,58,80089,29440,12.15,48,527,2023-06-08,0,
L03397,37,74856,43971,15.99,12,801,2022-08-16,1,2023-03-26
L03398,29,39507,16860,7.75,48,781,2022-10-17,0,
L03399,67,117192,44535,8.87,36,424,2023-04-10,1,2026-01-26
L03400,57,90490,36512,13.47,36,301,2022-07-20,0,
L03401,41,29216,34050,12.84,36,690,2024-01-07,0,
L03402,28,132373,44587,17.93,12,389,2023-03-19,0,
L03403,62,107986,28634,13.65,60,423,2023-07-03,0,
L03404,28,34570,38423,5.54,48,642,2022-11-28,0,
L03405,58,25597,30112,15.26,12,508,2022-09-17,0,
L03406,44,68469,43652,17.24,36,510,2022-08-08,0,
L03407,23,121377,4025,17.5,24,303,2024-03-17,0,
L03408,59,106483,17405,8.08,36,551,2023-05-31,0,
L03409,46,59203,48938,11.01,60,808,2023-08-14,0,
L03410,57,143239,47629,10.16,36,735,2022-08-05,0,
L03411,65,112862,12402,9.76,60,469,2023-06-01,0,
L03412,38,46000,27259,17.95,24,342,2023-09-09,0,
L03413,29,133174,36374,13.64,48,316,2023-12-16,0,
L03414,42,79938,8149,11.9,36,478,2023-10-30,0,
L03415,46,141465,46809,14.29,60,324,2024-03-23,0,
L03416,58,121477,20857,5.16,48,502,2023-06-19,1,2025-03-02
L03417,34,87948,6182,15.08,24,768,2022-10-24,1,2024-04-11
L03418,58,125217,38495,13.05,60,549,2023-02-17,0,
L03419,56,94314,27776,5.9,24,845,2024-02-09,0,
L03420,57,88447,15091,7.24,24,843,2023-12-27,0,
L03421,62,67136,44066,13.43,12,786,2023-07-19,0,
L03422,40,118470,13902,6.28,48,680,2023-12-16,0,
L03423,68,65798,5774,10.17,12,514,2023-07-22,0,
L03424,39,57232,33063,6.71,24,768,2024-04-10,1,2024-11-22
L03425,46,33746,7094,12.32,60,335,2023-07-21,0,
L03426,56,39779,32000,17.76,36,520,2024-03-18,0,
L03427,63,98819,28597,13.9,12,705,2023-03-19,0,
L03428,46,134147,11299,5.43,36,746,2023-10-25,0,
L03429,68,84577,13191,11.6,12,803,2022-11-22,1,2023-01-29
L03430,63,112480,46726,14.52,48,746,2022-09-21,0,
L03431,37,91494,17705,14.5,36,757,2023-05-23,0,
L03432,22,86224,28365,11.09,12,462,2023-12-13,0,
L03433,44,143229,13909,4.81,24,626,2023-04-14,1,2024-03-21
L03434,58,91622,15731,7.65,60,823,2023-08-21,0,
L03435,38,97869,8290,9.46,24,652,2023-10-03,0,
L03436,36,68437,26586,4.79,48,734,2024-05-16,1,2027-03-31
L03437,46,142660,29013,4.35,48,365,2023-09-05,0,
L03438,38,70649,13923,11.37,12,789,2023-04-13,1,2023-05-03
L03439,24,27691,49538,13.41,24,628,2023-07-06,0,
L03440,26,23086,47073,8.33,36,588,2023-04-18,0,
L03441,50,31924,41655,4.64,12,473,2023-08-19,0,
L03442,60,121002,47334,16.54,12,376,2023-11-26,0,
L03443,37,56389,6352,8.51,24,824,2024-03-30,0,
L03444,31,127276,26136,11.08,60,300,2023-12-15,0,
L03445,56,101919,13366,7.61,48,509,2022-11-05,1,2025-05-03
L03446,56,99688,23781,7.77,36,556,2022-06-29,0,
L03447,29,92708,6185,15.28,48,504,2023-09-21,0,
L03448,30,142537,20467,13.56,12,671,2023-01-12,0,
L03449,30,36585,33297,13.7,60,419,2023-12-01,0,
L03450,35,132315,27763,16.01,12,830,2024-01-08,0,
L03451,58,80896,49209,12.54,60,399,2023-01-13,0,
L03452,63,147945,4552,13.45,24,451,2023-01-05,0,
L03453,50,48994,30186,4.61,48,659,2022-11-14,0,
L03454,64,121837,12610,16.25,12,570,2023-09-11,0,
L03455,66,38459,49598,11.94,60,381,2023-03-17,0,
L03456,24,64854,13690,12.1,60,734,2023-04-04,0,
L03457,26,95993,45802,14.14,12,648,2022-10-06,0,
L03458,46,131663,16146,17.53,48,486,2023-12-20,0,
L03459,43,83828,24831,6.32,24,324,2022-11-15,1,2024-02-28
L03460,49,25051,13068,5.72,24,569,2023-04-13,0,
L03461,36,90417,44182,14.0,36,831,2024-03-02,0,
L03462,65,123427,6550,12.29,36,466,2023-02-25,0,
L03463,56,128305,26726,10.87,36,526,2023-01-22,0,
L03464,35,52174,33405,16.94,48,492,2023-03-14,0,
L03465,44,77940,3620,15.7,36,370,2023-05-01,0,
L03466,33,73685,37693,17.18,36,411,2022-09-04,0,
L03467,51,32003,44444,12.88,48,545,2022-10-09,1,2023-09-28
L03468,62,58557,19310,9.36,36,641,2022-08-31,1,2024-01-14
L03469,62,64280,11951,11.65,24,831,2023-05-10,0,
L03470,62,129912,36366,10.87,12,539,2022-07-06,0,
L03471,47,116696,5025,17.49,24,432,2022-11-15,0,
L03472,62,53159,13935,11.47,24,807,2024-04-27,0,
L03473,55,76268,28994,5.46,60,405,2023-08-12,0,
L03474,58,51232,47273,11.33,12,787,2024-02-18,0,
L03475,34,117153,20468,8.54,24,593,2023-05-24,0,
L03476,62,71845,42976,5.48,12,596,2023-12-11,1,2024-09-08
L03477,66,93338,25101,15.61,24,437,2023-06-05,0,
L03478,69,56288,4249,15.88,48,326,2022-08-11,0,
L03479,26,22014,7944,12.96,48,743,2022-10-17,0,
L03480,41,77498,6240,11.31,36,846,2023-02-03,1,2023-10-20
L03481,55,148236,45898,13.87,48,421,2023-03-16,0,
L03482,26,107519,15437,17.49,12,789,2023-04-28,0,
L03483,37,71750,28420,6.63,60,501,2023-12-16,0,
L03484,58,76919,4835,4.67,36,677,2022-12-13,0,
L03485,65,29179,31904,13.76,24,708,2023-05-11,0,
L03486,65,31766,34090,6.1,48,542,2022-07-27,0,
L03487,61,33784,5423,14.27,36,719,2022-09-20,0,
L03488,22,83440,45525,10.85,48,526,2023-04-20,0,
L03489,56,111189,21016,6.0,36,303,2022-08-03,1,2023-04-20
L03490,67,118906,10256,16.64,12,800,2022-11-02,0,
L03491,45,26714,44144,16.05,12,479,2022-06-03,0,
L03492,57,113052,43912,4.43,24,376,2022-12-31,0,
L03493,41,103521,25151,11.16,36,565,2023-04-26,0,
L03494,63,91016,12443,4.35,60,470,2022-09-13,0,
L03495,38,142617,29930,13.01,12,333,2024-05-05,0,
L03496,22,37801,32846,10.56,24,683,2024-02-05,0,
L03497,38,37421,15491,12.6,36,843,2023-01-22,0,
L03498,54,29825,9287,4.4,24,681,2023-10-13,0,
L03499,24,103114,44535,5.18,12,573,2023-01-21,1,2023-11-22
L03500,31,124554,37451,14.21,24,729,2024-02-02,0,
L03501,54,48401,43431,5.76,36,731,2023-08-19,0,
L03502,47,115637,14253,13.56,48,621,2022-09-22,0,
L03503,21,49564,19653,6.89,60,399,2023-07-05,1,2026-11-05
L03504,25,146272,7533,12.52,12,759,2023-03-22,0,
L03505,36,70535,33125,14.38,36,845,2024-05-06,0,
L03506,55,37864,29321,10.38,36,495,2024-04-06,1,2024-09-26
L03507,53,140159,21069,8.99,24,362,2023-04-03,0,
L03508,51,40572,7100,15.24,12,745,2023-03-12,0,
L03509,54,95019,39232,12.09,48,584,2023-05-15,0,
L03510,65,97850,41645,16.03,48,432,2023-07-04,1,2024-12-17
L03511,33,67401,14057,11.24,60,545,2024-03-09,0,
L03512,31,27089,19623,4.04,60,312,2023-04-15,0,
L03513,65,77061,9122,9.22,24,342,2023-03-10,0,
L03514,35,97228,15054,7.4,12,461,2023-04-23,0,
L03515,65,48082,37024,10.69,48,531,2022-08-21,1,2023-08-13
L03516,25,124720,42718,14.56,12,765,2023-10-26,0,
L03517,62,109856,11308,11.9,24,495,2024-01-23,0,
L03518,61,101289,32979,11.69,12,550,2023-02-17,0,
L03519,62,138199,40043,17.49,12,322,2023-08-08,0,
L03520,46,143498,27827,8.08,12,369,2023-10-26,0,
L03521,29,130453,14344,17.38,24,362,2022-12-04,0,
L03522,68,141276,4943,13.88,24,841,2023-07-22,0,
L03523,30,36639,22494,5.07,24,417,2024-03-06,0,
L03524,31,85088,4891,15.08,48,615,2023-05-31,0,
L03525,48,29967,15128,6.44,36,497,2024-01-06,0,
L03526,26,75900,34460,11.26,12,604,2023-05-23,0,
L03527,68,116939,33623,13.93,60,604,2023-04-30,0,
L03528,41,76843,37519,5.69,60,704,2023-09-23,0,
L03529,48,133487,20673,5.49,36,810,2024-01-21,0,
L03530,52,73821,38690,15.74,12,500,2023-07-30,0,
L03531,48,68484,47078,4.52,12,429,2023-02-18,0,
L03532,64,65487,6140,4.99,12,634,2022-07-07,0,
L03533,43,90540,17301,13.27,24,809,2024-02-22,0,
L03534,37,122114,9080,4.24,48,604,2023-08-07,0,
L03535,45,86573,33054,13.63,24,444,2022-10-03,1,2024-05-24
L03536,30,93541,32400,8.37,12,457,2022-08-22,1,2023-08-12
L03537,44,32094,34280,11.14,36,357,2023-03-06,0,
L03538,59,128050,11678,13.38,12,667,2022-11-19,0,
L03539,35,77194,29082,17.11,12,442,2023-04-17,0,
L03540,67,110302,27715,17.83,48,639,2022-12-08,0,
L03541,69,105890,16627,17.62,12,773,2023-03-12,0,
L03542,30,126948,4611,15.92,24,330,2023-10-19,0,
L03543,40,58547,45218,12.18,60,653,2023-05-13,1,2027-09-16
L03544,58,72788,45523,6.38,48,808,2023-10-31,0,
